# This file was produced by bcftools (1.21+htslib-1.21), the command line was:
# 	 bcftools gtcheck  -u GT,GT -E 0 -O t -o 05c_vcfs_soy50k/Minsoy.soy50k.filtered.gtcheck.tsv -g 05c_vcfs_soy50k/panel/soy50k.biallelic.snps.vcf.gz 05c_vcfs_soy50k/Minsoy.soy50k.filtered.vcf.gz
# and the working directory was:
# 	 /scratch/rec05938/52_bam_vcf
#
INFO	Time required to process one record .. 0.000197 seconds
INFO	sites-compared	18535
INFO	sites-skipped-no-match	45324
INFO	sites-skipped-multiallelic	0
INFO	sites-skipped-monoallelic	0
INFO	sites-skipped-no-data	0
INFO	sites-skipped-GT-not-diploid	177
INFO	sites-skipped-PL-not-diploid	0
INFO	sites-skipped-filtering-expression	0
INFO	sites-used-PL-vs-PL	0
INFO	sites-used-PL-vs-GT	0
INFO	sites-used-GT-vs-PL	0
INFO	sites-used-GT-vs-GT	18535
# DCv2, discordance version 2:
#     - Query sample
#     - Genotyped sample
#     - Discordance, given either as an abstract score or number of mismatches, see the options -E/-u
#       in man page for details. Note that samples with high missingness have fewer sites compared,
#       which results in lower overall discordance. Therefore it is advisable to use the average score
#       per site rather than the absolute value, i.e. divide the value by the number of sites compared
#       (smaller value = better match)
#     - Average negative log of HWE probability at matching sites, attempts to quantify the following
#       intuition: rare genotype matches are more informative than common genotype matches, hence two
#       samples with similar discordance can be further stratified by the HWE score (bigger value = better
#       match, the observed concordance was less likely to occur by chance)
#     - Number of sites compared for this pair of samples (bigger = more informative)
#     - Number of matching genotypes
#DCv2	[2]Query Sample	[3]Genotyped Sample	[4]Discordance	[5]Average -log P(HWE)	[6]Number of sites compared	[7]Number of matching genotypes
DCv2	Minsoy	PI494181	8997	9.142273e-01	18535	9538
DCv2	Minsoy	PI495832	12224	1.055786e+00	18535	6311
DCv2	Minsoy	PI503333	7534	1.138050e+00	18535	11001
DCv2	Minsoy	PI504490	9303	8.279364e-01	18535	9232
DCv2	Minsoy	PI506737	6659	1.314194e+00	18535	11876
DCv2	Minsoy	PI506848	9571	8.341455e-01	18535	8964
DCv2	Minsoy	PI506860	8899	8.695142e-01	18535	9636
DCv2	Minsoy	PI506862	7759	1.149445e+00	18535	10776
DCv2	Minsoy	PI506928	9114	8.638925e-01	18535	9421
DCv2	Minsoy	PI507028	9601	7.974900e-01	18535	8934
DCv2	Minsoy	PI507069	6523	1.173732e+00	18535	12012
DCv2	Minsoy	PI507162	9908	8.797086e-01	18535	8627
DCv2	Minsoy	PI507222	9037	8.600170e-01	18535	9498
DCv2	Minsoy	PI507294B	9463	1.201931e+00	18535	9072
DCv2	Minsoy	PI507396	9333	8.205533e-01	18535	9202
DCv2	Minsoy	PI507406B	9114	8.147801e-01	18535	9421
DCv2	Minsoy	PI507452	8995	8.565698e-01	18535	9540
DCv2	Minsoy	PI507636	8126	1.275094e+00	18535	10409
DCv2	Minsoy	PI507687B	9387	1.041436e+00	18535	9148
DCv2	Minsoy	PI507706	7124	1.380991e+00	18535	11411
DCv2	Minsoy	PI507723A	7416	1.402293e+00	18535	11119
DCv2	Minsoy	PI507766	7601	1.415934e+00	18535	10934
DCv2	Minsoy	PI509109	9421	8.144530e-01	18535	9114
DCv2	Minsoy	PI522209B	7574	1.394465e+00	18535	10961
DCv2	Minsoy	PI534645	12692	1.071130e+00	18535	5843
DCv2	Minsoy	PI538403	9363	8.079328e-01	18535	9172
DCv2	Minsoy	PI543832	9883	9.500541e-01	18535	8652
DCv2	Minsoy	PI547570	15074	9.345858e-01	18535	3461
DCv2	Minsoy	PI547787	9771	9.556611e-01	18535	8764
DCv2	Minsoy	PI548166	6544	1.597934e+00	18535	11991
DCv2	Minsoy	PI548203	11269	1.003098e+00	18535	7266
DCv2	Minsoy	PI548228	9989	9.597759e-01	18535	8546
DCv2	Minsoy	PI548229	9781	9.821079e-01	18535	8754
DCv2	Minsoy	PI548973	9847	1.022859e+00	18535	8688
DCv2	Minsoy	PI549028	9226	8.344555e-01	18535	9309
DCv2	Minsoy	PI549054	9191	8.474883e-01	18535	9344
DCv2	Minsoy	PI561277	8867	1.030535e+00	18535	9668
DCv2	Minsoy	PI561307	9673	9.917500e-01	18535	8862
DCv2	Minsoy	PI561314A	10043	1.021306e+00	18535	8492
DCv2	Minsoy	PI561329	8753	1.072048e+00	18535	9782
DCv2	Minsoy	PI561344	9576	1.145729e+00	18535	8959
DCv2	Minsoy	PI561347	9836	9.519618e-01	18535	8699
DCv2	Minsoy	PI562561	7813	1.337161e+00	18535	10722
DCv2	Minsoy	PI566991	8815	1.064134e+00	18535	9720
DCv2	Minsoy	PI567102B	8330	1.119379e+00	18535	10205
DCv2	Minsoy	PI567122C	8562	1.128850e+00	18535	9973
DCv2	Minsoy	PI567175B	9005	1.006605e+00	18535	9530
DCv2	Minsoy	PI567213A	9127	1.024092e+00	18535	9408
DCv2	Minsoy	PI567299A	7179	1.361423e+00	18535	11356
DCv2	Minsoy	PI567368	6700	1.384363e+00	18535	11835
DCv2	Minsoy	PI567545	8050	1.138771e+00	18535	10485
DCv2	Minsoy	PI567679B	6423	1.507320e+00	18535	12112
DCv2	Minsoy	PI567686	8088	1.216654e+00	18535	10447
DCv2	Minsoy	PI578329B	9712	1.041079e+00	18535	8823
DCv2	Minsoy	PI578401B	9774	9.804163e-01	18535	8761
DCv2	Minsoy	PI578436	9053	1.025053e+00	18535	9482
DCv2	Minsoy	PI578477C	8402	1.184862e+00	18535	10133
DCv2	Minsoy	PI578482C	8310	1.163150e+00	18535	10225
DCv2	Minsoy	PI578505	9591	1.206799e+00	18535	8944
DCv2	Minsoy	PI583365	10462	1.014339e+00	18535	8073
DCv2	Minsoy	PI587599	8920	1.038838e+00	18535	9615
DCv2	Minsoy	PI587617	9474	9.677154e-01	18535	9061
DCv2	Minsoy	PI587748	6489	1.206454e+00	18535	12046
DCv2	Minsoy	PI587834	8837	1.112623e+00	18535	9698
DCv2	Minsoy	PI587851C	8693	9.247306e-01	18535	9842
DCv2	Minsoy	PI587890A	8433	1.009409e+00	18535	10102
DCv2	Minsoy	PI587900D	9093	1.074162e+00	18535	9442
DCv2	Minsoy	PI592938	8477	1.108465e+00	18535	10058
DCv2	Minsoy	PI592943	9294	1.005564e+00	18535	9241
DCv2	Minsoy	PI594166	9493	8.383268e-01	18535	9042
DCv2	Minsoy	PI594305	7467	1.131392e+00	18535	11068
DCv2	Minsoy	PI594418B	8979	1.003714e+00	18535	9556
DCv2	Minsoy	PI594419	8864	1.004383e+00	18535	9671
DCv2	Minsoy	PI594430B	8572	9.845277e-01	18535	9963
