# This file was produced by bcftools (1.21+htslib-1.21), the command line was:
# 	 bcftools gtcheck  -u GT,GT -E 0 -O t -o 05c_vcfs_soy50k/Harosoy.soy50k.filtered.gtcheck.tsv -g 05c_vcfs_soy50k/panel/soy50k.biallelic.snps.vcf.gz 05c_vcfs_soy50k/Harosoy.soy50k.filtered.vcf.gz
# and the working directory was:
# 	 /scratch/rec05938/52_bam_vcf
#
INFO	Time required to process one record .. 0.000213 seconds
INFO	sites-compared	13861
INFO	sites-skipped-no-match	54826
INFO	sites-skipped-multiallelic	0
INFO	sites-skipped-monoallelic	0
INFO	sites-skipped-no-data	0
INFO	sites-skipped-GT-not-diploid	100
INFO	sites-skipped-PL-not-diploid	0
INFO	sites-skipped-filtering-expression	0
INFO	sites-used-PL-vs-PL	0
INFO	sites-used-PL-vs-GT	0
INFO	sites-used-GT-vs-PL	0
INFO	sites-used-GT-vs-GT	13861
# DCv2, discordance version 2:
#     - Query sample
#     - Genotyped sample
#     - Discordance, given either as an abstract score or number of mismatches, see the options -E/-u
#       in man page for details. Note that samples with high missingness have fewer sites compared,
#       which results in lower overall discordance. Therefore it is advisable to use the average score
#       per site rather than the absolute value, i.e. divide the value by the number of sites compared
#       (smaller value = better match)
#     - Average negative log of HWE probability at matching sites, attempts to quantify the following
#       intuition: rare genotype matches are more informative than common genotype matches, hence two
#       samples with similar discordance can be further stratified by the HWE score (bigger value = better
#       match, the observed concordance was less likely to occur by chance)
#     - Number of sites compared for this pair of samples (bigger = more informative)
#     - Number of matching genotypes
#DCv2	[2]Query Sample	[3]Genotyped Sample	[4]Discordance	[5]Average -log P(HWE)	[6]Number of sites compared	[7]Number of matching genotypes
DCv2	Harosoy	PI507706	5383	9.501397e-01	13861	8478
DCv2	Harosoy	PI507723A	5620	9.926899e-01	13861	8241
DCv2	Harosoy	PI507766	5901	9.915659e-01	13861	7960
DCv2	Harosoy	PI509109	4916	7.714481e-01	13861	8945
DCv2	Harosoy	PI522209B	5690	1.003209e+00	13861	8171
DCv2	Harosoy	PI534645	8116	1.024088e+00	13861	5745
DCv2	Harosoy	PI538403	5231	7.402509e-01	13861	8630
DCv2	Harosoy	PI543832	5624	8.343533e-01	13861	8237
DCv2	Harosoy	PI547570	10277	8.756098e-01	13861	3584
DCv2	Harosoy	PI547787	357	1.163627e+00	13861	13504
DCv2	Harosoy	PI548166	6437	1.067517e+00	13861	7424
DCv2	Harosoy	PI548203	6926	8.357565e-01	13861	6935
DCv2	Harosoy	PI548228	350	1.199701e+00	13861	13511
DCv2	Harosoy	PI548229	219	1.195439e+00	13861	13642
DCv2	Harosoy	PI548973	5894	8.819826e-01	13861	7967
DCv2	Harosoy	PI549028	5043	7.578337e-01	13861	8818
DCv2	Harosoy	PI549054	5118	7.634383e-01	13861	8743
DCv2	Harosoy	PI561277	3515	1.058428e+00	13861	10346
DCv2	Harosoy	PI561307	4061	1.000545e+00	13861	9800
DCv2	Harosoy	PI561314A	5967	8.458508e-01	13861	7894
DCv2	Harosoy	PI561329	5319	9.161789e-01	13861	8542
DCv2	Harosoy	PI561344	6173	9.308498e-01	13861	7688
DCv2	Harosoy	PI561347	5497	8.588420e-01	13861	8364
DCv2	Harosoy	PI562561	5837	9.588712e-01	13861	8024
DCv2	Harosoy	PI566991	5858	8.234783e-01	13861	8003
DCv2	Harosoy	PI567102B	5518	8.394856e-01	13861	8343
DCv2	Harosoy	PI567122C	5611	8.511013e-01	13861	8250
DCv2	Harosoy	PI567175B	3974	1.026001e+00	13861	9887
DCv2	Harosoy	PI567213A	2979	1.060533e+00	13861	10882
DCv2	Harosoy	PI567299A	5825	9.161152e-01	13861	8036
DCv2	Harosoy	PI567368	5277	9.437073e-01	13861	8584
DCv2	Harosoy	PI567545	5232	8.580822e-01	13861	8629
DCv2	Harosoy	PI567679B	6044	9.954271e-01	13861	7817
DCv2	Harosoy	PI567686	6222	8.790461e-01	13861	7639
DCv2	Harosoy	PI578329B	5784	9.023609e-01	13861	8077
DCv2	Harosoy	PI578401B	5898	8.305597e-01	13861	7963
DCv2	Harosoy	PI578436	5830	7.922248e-01	13861	8031
DCv2	Harosoy	PI578477C	5989	8.422477e-01	13861	7872
DCv2	Harosoy	PI578482C	5975	8.238972e-01	13861	7886
DCv2	Harosoy	PI578505	6603	9.410698e-01	13861	7258
DCv2	Harosoy	PI583365	4481	1.007526e+00	13861	9380
DCv2	Harosoy	PI587599	5694	8.344542e-01	13861	8167
DCv2	Harosoy	PI587617	6122	7.707736e-01	13861	7739
DCv2	Harosoy	PI587748	4239	9.091716e-01	13861	9622
DCv2	Harosoy	PI587834	6030	8.226643e-01	13861	7831
DCv2	Harosoy	PI587851C	4893	8.103969e-01	13861	8968
DCv2	Harosoy	PI587890A	5065	8.360620e-01	13861	8796
DCv2	Harosoy	PI587900D	6111	8.294734e-01	13861	7750
DCv2	Harosoy	PI592938	5247	8.466184e-01	13861	8614
DCv2	Harosoy	PI592943	6019	7.764554e-01	13861	7842
DCv2	Harosoy	PI594166	4935	7.948489e-01	13861	8926
DCv2	Harosoy	PI594305	4759	8.912763e-01	13861	9102
DCv2	Harosoy	PI594418B	5874	7.801473e-01	13861	7987
DCv2	Harosoy	PI594419	5853	7.549209e-01	13861	8008
DCv2	Harosoy	PI594430B	5006	8.204308e-01	13861	8855
